Cluster	index	index	Absolute_Count	Relative_Value
0	45070	32478	1	5.1150895140664964e-05
0	45072	25415	1	5.1150895140664964e-05
0	45076	38968	1	5.1150895140664964e-05
0	45078	35760	1	5.1150895140664964e-05
0	45079	25165	1	5.1150895140664964e-05
0	45080	29206	1	5.1150895140664964e-05
0	45090	26027	1	5.1150895140664964e-05
0	45096	39939	1	5.1150895140664964e-05
0	45104	37854	1	5.1150895140664964e-05
0	45108	26275	1	5.1150895140664964e-05
0	45109	29835	1	5.1150895140664964e-05
0	45111	25955	1	5.1150895140664964e-05
0	45116	38418	1	5.1150895140664964e-05
0	45117	30318	1	5.1150895140664964e-05
0	45119	35605	1	5.1150895140664964e-05
0	45124	39220	1	5.1150895140664964e-05
0	45142	33367	1	5.1150895140664964e-05
0	45148	30671	1	5.1150895140664964e-05
0	45154	25078	1	5.1150895140664964e-05
0	45156	24228	1	5.1150895140664964e-05
0	45157	26419	1	5.1150895140664964e-05
0	45158	23066	1	5.1150895140664964e-05
0	45163	39111	1	5.1150895140664964e-05
0	45174	25066	1	5.1150895140664964e-05
0	45188	30439	1	5.1150895140664964e-05
0	45196	21565	1	5.1150895140664964e-05
0	45198	27759	1	5.1150895140664964e-05
0	45207	23808	1	5.1150895140664964e-05
0	45209	34311	1	5.1150895140664964e-05
0	45214	26689	1	5.1150895140664964e-05
0	45219	38325	1	5.1150895140664964e-05
0	45232	22343	1	5.1150895140664964e-05
0	45239	31655	1	5.1150895140664964e-05
0	45244	34889	1	5.1150895140664964e-05
0	45254	29294	1	5.1150895140664964e-05
0	45259	24167	1	5.1150895140664964e-05
0	45267	20644	1	5.1150895140664964e-05
0	45268	29384	1	5.1150895140664964e-05
0	45275	34708	1	5.1150895140664964e-05
0	45276	39001	1	5.1150895140664964e-05
0	45281	25550	1	5.1150895140664964e-05
0	45285	26749	1	5.1150895140664964e-05
0	45287	23915	1	5.1150895140664964e-05
0	45290	21405	1	5.1150895140664964e-05
0	45292	27147	1	5.1150895140664964e-05
0	45296	32633	1	5.1150895140664964e-05
0	45301	27072	1	5.1150895140664964e-05
0	45303	28230	1	5.1150895140664964e-05
0	45307	28983	1	5.1150895140664964e-05
0	45324	30980	1	5.1150895140664964e-05
0	45333	22913	1	5.1150895140664964e-05
0	45334	37371	1	5.1150895140664964e-05
0	45335	22650	1	5.1150895140664964e-05
0	45340	29021	1	5.1150895140664964e-05
0	45343	29866	1	5.1150895140664964e-05
0	45344	33142	1	5.1150895140664964e-05
0	45350	39990	1	5.1150895140664964e-05
0	45363	25177	1	5.1150895140664964e-05
0	45372	30846	1	5.1150895140664964e-05
0	45378	22704	1	5.1150895140664964e-05
0	45383	32037	1	5.1150895140664964e-05
0	45386	31663	1	5.1150895140664964e-05
0	45387	35669	1	5.1150895140664964e-05
0	45388	33954	1	5.1150895140664964e-05
0	45393	37541	1	5.1150895140664964e-05
0	45401	34072	1	5.1150895140664964e-05
0	45410	25352	1	5.1150895140664964e-05
0	45415	23551	1	5.1150895140664964e-05
0	45428	20436	1	5.1150895140664964e-05
0	45433	31911	1	5.1150895140664964e-05
0	45439	27701	1	5.1150895140664964e-05
0	45451	34200	1	5.1150895140664964e-05
0	45460	20184	1	5.1150895140664964e-05
0	45464	29875	1	5.1150895140664964e-05
0	45484	39382	1	5.1150895140664964e-05
0	45487	32755	1	5.1150895140664964e-05
0	45531	33535	1	5.1150895140664964e-05
0	45534	31124	1	5.1150895140664964e-05
0	45545	24440	1	5.1150895140664964e-05
0	45555	27233	1	5.1150895140664964e-05
0	45565	28567	1	5.1150895140664964e-05
0	45571	25557	1	5.1150895140664964e-05
0	45597	21148	1	5.1150895140664964e-05
0	45602	32423	1	5.1150895140664964e-05
0	45605	33468	1	5.1150895140664964e-05
0	45615	24171	1	5.1150895140664964e-05
0	45624	31470	1	5.1150895140664964e-05
0	45634	21962	1	5.1150895140664964e-05
0	45636	30302	1	5.1150895140664964e-05
0	45640	25341	1	5.1150895140664964e-05
0	45653	39513	1	5.1150895140664964e-05
0	45692	37259	1	5.1150895140664964e-05
0	45700	27016	1	5.1150895140664964e-05
0	45701	39281	1	5.1150895140664964e-05
0	45723	39614	1	5.1150895140664964e-05
0	45724	25936	1	5.1150895140664964e-05
0	45731	38047	1	5.1150895140664964e-05
0	45758	36792	1	5.1150895140664964e-05
0	45766	37250	1	5.1150895140664964e-05
0	45770	20552	1	5.1150895140664964e-05
0	45789	24386	1	5.1150895140664964e-05
0	45798	24610	1	5.1150895140664964e-05
0	45804	24467	1	5.1150895140664964e-05
0	45805	39376	1	5.1150895140664964e-05
0	45807	20073	1	5.1150895140664964e-05
0	45814	29524	1	5.1150895140664964e-05
0	45825	23902	1	5.1150895140664964e-05
0	45831	38010	1	5.1150895140664964e-05
0	45842	24883	1	5.1150895140664964e-05
0	45845	26792	1	5.1150895140664964e-05
0	45847	33041	1	5.1150895140664964e-05
0	45848	32384	1	5.1150895140664964e-05
0	45853	20936	1	5.1150895140664964e-05
0	45862	29084	1	5.1150895140664964e-05
0	45865	31896	1	5.1150895140664964e-05
0	45868	37589	1	5.1150895140664964e-05
0	45871	21366	1	5.1150895140664964e-05
0	45873	25548	1	5.1150895140664964e-05
0	45876	37308	1	5.1150895140664964e-05
0	45892	37567	1	5.1150895140664964e-05
0	45897	37982	1	5.1150895140664964e-05
0	45903	33377	1	5.1150895140664964e-05
0	45904	26670	1	5.1150895140664964e-05
0	45912	24444	1	5.1150895140664964e-05
0	45913	36046	1	5.1150895140664964e-05
0	45925	21723	1	5.1150895140664964e-05
0	45926	33910	1	5.1150895140664964e-05
0	45927	37921	1	5.1150895140664964e-05
0	45940	39852	1	5.1150895140664964e-05
0	45943	28271	1	5.1150895140664964e-05
0	45959	26656	1	5.1150895140664964e-05
0	45962	25931	1	5.1150895140664964e-05
0	45966	20217	1	5.1150895140664964e-05
0	45972	27110	1	5.1150895140664964e-05
0	45973	34392	1	5.1150895140664964e-05
0	45975	30924	1	5.1150895140664964e-05
0	45977	22870	1	5.1150895140664964e-05
0	45980	20588	1	5.1150895140664964e-05
0	45985	39734	1	5.1150895140664964e-05
0	45994	34551	1	5.1150895140664964e-05
0	46014	32756	1	5.1150895140664964e-05
0	46028	21445	1	5.1150895140664964e-05
0	46035	33348	1	5.1150895140664964e-05
0	46056	29264	1	5.1150895140664964e-05
0	46061	25685	1	5.1150895140664964e-05
0	46074	24695	1	5.1150895140664964e-05
0	46078	34743	1	5.1150895140664964e-05
0	46080	21996	1	5.1150895140664964e-05
0	46082	30832	1	5.1150895140664964e-05
0	46087	28086	1	5.1150895140664964e-05
0	46096	31192	1	5.1150895140664964e-05
0	46112	37513	1	5.1150895140664964e-05
0	46128	33121	1	5.1150895140664964e-05
0	46137	25260	1	5.1150895140664964e-05
0	46139	33679	1	5.1150895140664964e-05
0	46146	32292	1	5.1150895140664964e-05
0	46150	38544	1	5.1150895140664964e-05
0	46155	38405	1	5.1150895140664964e-05
0	46159	29696	1	5.1150895140664964e-05
0	46161	25068	1	5.1150895140664964e-05
0	46165	34768	1	5.1150895140664964e-05
0	46172	27160	1	5.1150895140664964e-05
0	46176	36280	1	5.1150895140664964e-05
0	46184	23957	1	5.1150895140664964e-05
0	46186	22288	1	5.1150895140664964e-05
0	46187	39158	1	5.1150895140664964e-05
0	46190	29343	1	5.1150895140664964e-05
0	46191	39030	1	5.1150895140664964e-05
0	46198	33189	1	5.1150895140664964e-05
0	46216	24178	1	5.1150895140664964e-05
0	46218	35624	1	5.1150895140664964e-05
0	46221	23094	1	5.1150895140664964e-05
0	46222	20506	1	5.1150895140664964e-05
0	46224	21914	1	5.1150895140664964e-05
0	46232	23644	1	5.1150895140664964e-05
0	46243	24208	1	5.1150895140664964e-05
0	46244	37883	1	5.1150895140664964e-05
0	46246	30631	1	5.1150895140664964e-05
0	46254	34138	1	5.1150895140664964e-05
0	46255	33582	1	5.1150895140664964e-05
0	46261	36738	1	5.1150895140664964e-05
0	46267	34256	1	5.1150895140664964e-05
0	46270	29884	1	5.1150895140664964e-05
0	46274	28500	1	5.1150895140664964e-05
0	46290	34982	1	5.1150895140664964e-05
0	46296	24515	1	5.1150895140664964e-05
0	46307	34377	1	5.1150895140664964e-05
0	46320	31916	1	5.1150895140664964e-05
0	46323	32977	1	5.1150895140664964e-05
0	46331	35709	1	5.1150895140664964e-05
0	46340	24186	1	5.1150895140664964e-05
0	46341	32155	1	5.1150895140664964e-05
0	46343	20994	1	5.1150895140664964e-05
0	46349	22013	1	5.1150895140664964e-05
0	46351	21915	1	5.1150895140664964e-05
0	46353	27201	1	5.1150895140664964e-05
0	46367	28579	1	5.1150895140664964e-05
0	46380	37670	1	5.1150895140664964e-05
0	46390	26248	1	5.1150895140664964e-05
0	46419	22806	1	5.1150895140664964e-05
0	46435	22947	1	5.1150895140664964e-05
0	46436	39108	1	5.1150895140664964e-05
0	46441	29812	1	5.1150895140664964e-05
0	46479	36866	1	5.1150895140664964e-05
0	46488	25919	1	5.1150895140664964e-05
0	46498	26326	1	5.1150895140664964e-05
0	46504	39472	1	5.1150895140664964e-05
0	46513	37890	1	5.1150895140664964e-05
0	46551	20379	1	5.1150895140664964e-05
0	46565	22654	1	5.1150895140664964e-05
0	46573	33012	1	5.1150895140664964e-05
0	46579	23455	1	5.1150895140664964e-05
0	46583	27824	1	5.1150895140664964e-05
0	46596	37239	1	5.1150895140664964e-05
0	46598	20332	1	5.1150895140664964e-05
0	46600	21977	1	5.1150895140664964e-05
0	46601	20026	1	5.1150895140664964e-05
0	46609	23182	1	5.1150895140664964e-05
0	46624	35498	1	5.1150895140664964e-05
0	46629	39097	1	5.1150895140664964e-05
0	46633	33083	1	5.1150895140664964e-05
0	46656	25322	1	5.1150895140664964e-05
0	46667	33364	1	5.1150895140664964e-05
0	46670	20900	1	5.1150895140664964e-05
0	46671	35956	1	5.1150895140664964e-05
0	46674	36238	1	5.1150895140664964e-05
0	46681	29947	1	5.1150895140664964e-05
0	46700	30485	1	5.1150895140664964e-05
0	46707	30263	1	5.1150895140664964e-05
0	46709	26423	1	5.1150895140664964e-05
0	46715	39197	1	5.1150895140664964e-05
0	46718	32688	1	5.1150895140664964e-05
0	46727	29311	1	5.1150895140664964e-05
0	46738	24075	1	5.1150895140664964e-05
0	46740	31447	1	5.1150895140664964e-05
0	46741	35867	1	5.1150895140664964e-05
0	46745	24687	1	5.1150895140664964e-05
0	46749	20208	1	5.1150895140664964e-05
0	46750	33294	1	5.1150895140664964e-05
0	46751	39332	1	5.1150895140664964e-05
0	46762	33314	1	5.1150895140664964e-05
0	46764	33332	1	5.1150895140664964e-05
0	46770	39921	1	5.1150895140664964e-05
0	46780	36028	1	5.1150895140664964e-05
0	46785	24203	1	5.1150895140664964e-05
0	46790	39682	1	5.1150895140664964e-05
0	46794	26180	1	5.1150895140664964e-05
0	46805	33844	1	5.1150895140664964e-05
0	46810	39195	1	5.1150895140664964e-05
0	46815	29368	1	5.1150895140664964e-05
0	46838	29328	1	5.1150895140664964e-05
0	46843	36293	1	5.1150895140664964e-05
0	46849	26523	1	5.1150895140664964e-05
0	46850	32626	1	5.1150895140664964e-05
0	46852	33102	1	5.1150895140664964e-05
0	46862	36812	1	5.1150895140664964e-05
0	46864	27402	1	5.1150895140664964e-05
0	46875	31109	1	5.1150895140664964e-05
0	46876	39935	1	5.1150895140664964e-05
0	46897	27811	1	5.1150895140664964e-05
0	46898	35028	1	5.1150895140664964e-05
0	46900	38589	1	5.1150895140664964e-05
0	46901	23492	1	5.1150895140664964e-05
0	46902	30356	1	5.1150895140664964e-05
0	46911	39575	1	5.1150895140664964e-05
0	46915	37937	1	5.1150895140664964e-05
0	46923	37549	1	5.1150895140664964e-05
0	46924	24884	1	5.1150895140664964e-05
0	46930	36016	1	5.1150895140664964e-05
0	46931	25388	1	5.1150895140664964e-05
0	46947	22817	1	5.1150895140664964e-05
0	46953	28350	1	5.1150895140664964e-05
0	46956	28778	1	5.1150895140664964e-05
0	46966	39268	1	5.1150895140664964e-05
0	46969	25223	1	5.1150895140664964e-05
0	46972	32278	1	5.1150895140664964e-05
0	46974	22977	1	5.1150895140664964e-05
0	46980	27888	1	5.1150895140664964e-05
0	46981	34076	1	5.1150895140664964e-05
0	46982	26607	1	5.1150895140664964e-05
0	47002	30809	1	5.1150895140664964e-05
0	47004	36439	1	5.1150895140664964e-05
0	47005	22905	1	5.1150895140664964e-05
0	47011	21919	1	5.1150895140664964e-05
0	47044	31318	1	5.1150895140664964e-05
0	47087	34191	1	5.1150895140664964e-05
0	47089	24952	1	5.1150895140664964e-05
0	47091	33356	1	5.1150895140664964e-05
0	47102	37478	1	5.1150895140664964e-05
0	47108	22841	1	5.1150895140664964e-05
0	47110	31863	1	5.1150895140664964e-05
0	47124	31960	1	5.1150895140664964e-05
0	47127	20429	1	5.1150895140664964e-05
0	47150	32253	1	5.1150895140664964e-05
0	47171	31240	1	5.1150895140664964e-05
0	47186	29158	1	5.1150895140664964e-05
0	47205	26748	1	5.1150895140664964e-05
0	47214	34787	1	5.1150895140664964e-05
0	47216	29503	1	5.1150895140664964e-05
0	47223	29682	1	5.1150895140664964e-05
0	47231	28066	1	5.1150895140664964e-05
0	47235	35252	1	5.1150895140664964e-05
0	47242	38679	1	5.1150895140664964e-05
0	47256	25665	1	5.1150895140664964e-05
0	47266	33769	1	5.1150895140664964e-05
0	47276	25499	1	5.1150895140664964e-05
0	47279	33391	1	5.1150895140664964e-05
0	47283	35217	1	5.1150895140664964e-05
0	47288	37340	1	5.1150895140664964e-05
0	47296	31846	1	5.1150895140664964e-05
0	47309	37045	1	5.1150895140664964e-05
0	47312	27991	1	5.1150895140664964e-05
0	47318	22301	1	5.1150895140664964e-05
0	47322	27008	1	5.1150895140664964e-05
0	47325	21586	1	5.1150895140664964e-05
0	47326	33590	1	5.1150895140664964e-05
0	47333	35277	1	5.1150895140664964e-05
0	47337	36538	1	5.1150895140664964e-05
0	47339	20590	1	5.1150895140664964e-05
0	47345	30126	1	5.1150895140664964e-05
0	47348	35313	1	5.1150895140664964e-05
0	47365	32491	1	5.1150895140664964e-05
0	47372	24405	1	5.1150895140664964e-05
0	47375	20294	1	5.1150895140664964e-05
0	47379	36733	1	5.1150895140664964e-05
0	47384	28515	1	5.1150895140664964e-05
0	47386	29231	1	5.1150895140664964e-05
0	47388	20802	1	5.1150895140664964e-05
0	47395	39658	1	5.1150895140664964e-05
0	47403	36909	1	5.1150895140664964e-05
0	47410	28610	1	5.1150895140664964e-05
0	47413	28312	1	5.1150895140664964e-05
0	47414	35929	1	5.1150895140664964e-05
0	47418	33197	1	5.1150895140664964e-05
0	47422	26501	1	5.1150895140664964e-05
0	47429	23716	1	5.1150895140664964e-05
0	47450	22181	1	5.1150895140664964e-05
0	47465	25336	1	5.1150895140664964e-05
0	47478	31828	1	5.1150895140664964e-05
0	47498	38205	1	5.1150895140664964e-05
0	47501	22792	1	5.1150895140664964e-05
0	47504	31934	1	5.1150895140664964e-05
0	47535	30179	1	5.1150895140664964e-05
0	47536	31284	1	5.1150895140664964e-05
0	47545	24295	1	5.1150895140664964e-05
0	47550	24615	1	5.1150895140664964e-05
0	47556	27846	1	5.1150895140664964e-05
0	47557	20744	1	5.1150895140664964e-05
0	47559	39413	1	5.1150895140664964e-05
0	47561	36278	1	5.1150895140664964e-05
0	47567	25065	1	5.1150895140664964e-05
0	47574	25452	1	5.1150895140664964e-05
0	47576	33595	1	5.1150895140664964e-05
0	47579	37492	1	5.1150895140664964e-05
0	47586	32442	1	5.1150895140664964e-05
0	47593	31816	1	5.1150895140664964e-05
0	47597	32758	1	5.1150895140664964e-05
0	47610	20874	1	5.1150895140664964e-05
0	47615	25056	1	5.1150895140664964e-05
0	47617	28134	1	5.1150895140664964e-05
0	47625	34465	1	5.1150895140664964e-05
0	47628	36322	1	5.1150895140664964e-05
0	47636	38638	1	5.1150895140664964e-05
0	47637	38057	1	5.1150895140664964e-05
0	47641	31555	1	5.1150895140664964e-05
0	47648	30501	1	5.1150895140664964e-05
0	47650	30347	1	5.1150895140664964e-05
0	47651	26325	1	5.1150895140664964e-05
0	47656	33312	1	5.1150895140664964e-05
0	47664	23976	1	5.1150895140664964e-05
0	47667	26717	1	5.1150895140664964e-05
0	47668	23163	1	5.1150895140664964e-05
0	47676	30003	1	5.1150895140664964e-05
0	47678	34530	1	5.1150895140664964e-05
0	47682	22306	1	5.1150895140664964e-05
0	47688	23338	1	5.1150895140664964e-05
0	47690	33111	1	5.1150895140664964e-05
0	47691	35608	1	5.1150895140664964e-05
0	47698	30316	1	5.1150895140664964e-05
0	47704	38059	1	5.1150895140664964e-05
0	47710	26083	1	5.1150895140664964e-05
0	47721	31841	1	5.1150895140664964e-05
0	47723	33788	1	5.1150895140664964e-05
0	47726	35380	1	5.1150895140664964e-05
0	47733	25207	1	5.1150895140664964e-05
0	47749	34269	1	5.1150895140664964e-05
0	47763	33738	1	5.1150895140664964e-05
0	47768	33033	1	5.1150895140664964e-05
0	47776	39080	1	5.1150895140664964e-05
0	47801	23123	1	5.1150895140664964e-05
0	47809	23996	1	5.1150895140664964e-05
0	47811	28908	1	5.1150895140664964e-05
0	47821	28371	1	5.1150895140664964e-05
0	47840	26164	1	5.1150895140664964e-05
0	47841	22748	1	5.1150895140664964e-05
0	47851	36548	1	5.1150895140664964e-05
0	47853	34687	1	5.1150895140664964e-05
0	47854	26020	1	5.1150895140664964e-05
0	47857	29422	1	5.1150895140664964e-05
0	47866	34652	1	5.1150895140664964e-05
0	47878	21702	1	5.1150895140664964e-05
0	47882	25395	1	5.1150895140664964e-05
0	47885	38825	1	5.1150895140664964e-05
0	47891	28796	1	5.1150895140664964e-05
0	47894	35154	1	5.1150895140664964e-05
0	47899	32086	1	5.1150895140664964e-05
0	47901	34203	1	5.1150895140664964e-05
0	47919	36072	1	5.1150895140664964e-05
0	47924	22397	1	5.1150895140664964e-05
0	47927	25255	1	5.1150895140664964e-05
0	47950	28332	1	5.1150895140664964e-05
0	47951	31512	1	5.1150895140664964e-05
0	47952	27226	1	5.1150895140664964e-05
0	47954	39798	1	5.1150895140664964e-05
0	47963	27157	1	5.1150895140664964e-05
0	47975	33368	1	5.1150895140664964e-05
0	47989	28660	1	5.1150895140664964e-05
0	47993	25988	1	5.1150895140664964e-05
0	48001	26741	1	5.1150895140664964e-05
0	48008	25394	1	5.1150895140664964e-05
0	48013	20760	1	5.1150895140664964e-05
0	48018	27552	1	5.1150895140664964e-05
0	48021	24191	1	5.1150895140664964e-05
0	48031	36424	1	5.1150895140664964e-05
0	48036	37014	1	5.1150895140664964e-05
0	48038	36877	1	5.1150895140664964e-05
0	48058	30499	1	5.1150895140664964e-05
0	48070	28133	1	5.1150895140664964e-05
0	48072	25145	1	5.1150895140664964e-05
0	48077	22628	1	5.1150895140664964e-05
0	48078	28331	1	5.1150895140664964e-05
0	48079	32811	1	5.1150895140664964e-05
0	48082	33680	1	5.1150895140664964e-05
0	48083	35721	1	5.1150895140664964e-05
0	48091	34922	1	5.1150895140664964e-05
0	48095	39208	1	5.1150895140664964e-05
0	48110	37594	1	5.1150895140664964e-05
0	48114	35969	1	5.1150895140664964e-05
0	48121	24764	1	5.1150895140664964e-05
0	48123	31674	1	5.1150895140664964e-05
0	48126	33761	1	5.1150895140664964e-05
0	48135	39932	1	5.1150895140664964e-05
0	48136	35965	1	5.1150895140664964e-05
0	48145	25762	1	5.1150895140664964e-05
0	48150	39830	1	5.1150895140664964e-05
0	48161	26298	1	5.1150895140664964e-05
0	48169	22879	1	5.1150895140664964e-05
0	48201	33454	1	5.1150895140664964e-05
0	48217	23437	1	5.1150895140664964e-05
0	48221	32476	1	5.1150895140664964e-05
0	48225	21628	1	5.1150895140664964e-05
0	48226	26711	1	5.1150895140664964e-05
0	48229	36271	1	5.1150895140664964e-05
0	48230	39013	1	5.1150895140664964e-05
0	48250	32429	1	5.1150895140664964e-05
0	48254	23042	1	5.1150895140664964e-05
0	48255	35926	1	5.1150895140664964e-05
0	48258	28233	1	5.1150895140664964e-05
0	48271	35284	1	5.1150895140664964e-05
0	48305	38647	1	5.1150895140664964e-05
0	48311	25761	1	5.1150895140664964e-05
0	48324	21507	1	5.1150895140664964e-05
0	48328	28150	1	5.1150895140664964e-05
0	48330	35911	1	5.1150895140664964e-05
0	48334	35072	1	5.1150895140664964e-05
0	48335	34498	1	5.1150895140664964e-05
0	48336	24343	1	5.1150895140664964e-05
0	48344	22419	1	5.1150895140664964e-05
0	48360	20303	1	5.1150895140664964e-05
0	48363	29265	1	5.1150895140664964e-05
0	48373	20523	1	5.1150895140664964e-05
0	48381	20308	1	5.1150895140664964e-05
0	48382	31191	1	5.1150895140664964e-05
0	48391	29732	1	5.1150895140664964e-05
0	48394	28609	1	5.1150895140664964e-05
0	48396	33920	1	5.1150895140664964e-05
0	48406	24452	1	5.1150895140664964e-05
0	48413	33497	1	5.1150895140664964e-05
0	48417	37973	1	5.1150895140664964e-05
0	48419	36819	1	5.1150895140664964e-05
0	48425	38384	1	5.1150895140664964e-05
0	48426	25514	1	5.1150895140664964e-05
0	48439	23521	1	5.1150895140664964e-05
0	48441	24878	1	5.1150895140664964e-05
0	48444	28080	1	5.1150895140664964e-05
0	48446	25578	1	5.1150895140664964e-05
0	48465	22481	1	5.1150895140664964e-05
0	48471	26146	1	5.1150895140664964e-05
0	48472	25148	1	5.1150895140664964e-05
0	48486	30674	1	5.1150895140664964e-05
0	48487	38477	1	5.1150895140664964e-05
0	48490	27591	1	5.1150895140664964e-05
0	48507	30067	1	5.1150895140664964e-05
0	48512	30557	1	5.1150895140664964e-05
0	48520	31220	1	5.1150895140664964e-05
0	48528	26738	1	5.1150895140664964e-05
0	48532	22274	1	5.1150895140664964e-05
0	48536	37565	1	5.1150895140664964e-05
0	48543	31897	1	5.1150895140664964e-05
0	48545	32172	1	5.1150895140664964e-05
0	48550	30959	1	5.1150895140664964e-05
0	48556	34598	1	5.1150895140664964e-05
0	48557	34689	1	5.1150895140664964e-05
0	48582	30235	1	5.1150895140664964e-05
0	48590	34556	1	5.1150895140664964e-05
0	48597	35459	1	5.1150895140664964e-05
0	48601	24038	1	5.1150895140664964e-05
0	48603	37538	1	5.1150895140664964e-05
0	48604	28370	1	5.1150895140664964e-05
0	48607	31211	1	5.1150895140664964e-05
0	48610	29282	1	5.1150895140664964e-05
0	48626	22214	1	5.1150895140664964e-05
0	48628	33553	1	5.1150895140664964e-05
0	48630	37965	1	5.1150895140664964e-05
0	48633	32004	1	5.1150895140664964e-05
0	48635	31034	1	5.1150895140664964e-05
0	48636	39491	1	5.1150895140664964e-05
0	48642	35307	1	5.1150895140664964e-05
0	48644	22036	1	5.1150895140664964e-05
0	48680	39295	1	5.1150895140664964e-05
0	48681	20385	1	5.1150895140664964e-05
0	48683	22971	1	5.1150895140664964e-05
0	48690	20627	1	5.1150895140664964e-05
0	48697	38574	1	5.1150895140664964e-05
0	48720	32474	1	5.1150895140664964e-05
0	48729	33227	1	5.1150895140664964e-05
0	48730	32456	1	5.1150895140664964e-05
0	48735	30259	1	5.1150895140664964e-05
0	48737	32196	1	5.1150895140664964e-05
0	48743	20035	1	5.1150895140664964e-05
0	48755	34009	1	5.1150895140664964e-05
0	48776	33568	1	5.1150895140664964e-05
0	48783	28884	1	5.1150895140664964e-05
0	48784	24779	1	5.1150895140664964e-05
0	48786	38937	1	5.1150895140664964e-05
0	48789	27390	1	5.1150895140664964e-05
0	48791	33962	1	5.1150895140664964e-05
0	48794	24832	1	5.1150895140664964e-05
0	48796	28144	1	5.1150895140664964e-05
0	48799	34954	1	5.1150895140664964e-05
0	48820	23392	1	5.1150895140664964e-05
0	48829	27929	1	5.1150895140664964e-05
0	48831	23846	1	5.1150895140664964e-05
0	48833	35013	1	5.1150895140664964e-05
0	48842	32704	1	5.1150895140664964e-05
0	48853	23057	1	5.1150895140664964e-05
0	48863	27865	1	5.1150895140664964e-05
0	48870	31840	1	5.1150895140664964e-05
0	48878	23116	1	5.1150895140664964e-05
0	48883	34585	1	5.1150895140664964e-05
0	48911	37036	1	5.1150895140664964e-05
0	48917	35267	1	5.1150895140664964e-05
0	48928	35143	1	5.1150895140664964e-05
0	48929	27336	1	5.1150895140664964e-05
0	48936	28535	1	5.1150895140664964e-05
0	48942	25055	1	5.1150895140664964e-05
0	48945	37377	1	5.1150895140664964e-05
0	48950	34637	1	5.1150895140664964e-05
0	48956	23708	1	5.1150895140664964e-05
0	48959	28270	1	5.1150895140664964e-05
0	48963	34043	1	5.1150895140664964e-05
0	48966	26384	1	5.1150895140664964e-05
0	48968	39634	1	5.1150895140664964e-05
0	48969	21087	1	5.1150895140664964e-05
0	48983	22661	1	5.1150895140664964e-05
0	48984	28759	1	5.1150895140664964e-05
0	48992	36681	1	5.1150895140664964e-05
0	48995	38975	1	5.1150895140664964e-05
0	48996	33819	1	5.1150895140664964e-05
0	49019	24540	1	5.1150895140664964e-05
0	49022	37999	1	5.1150895140664964e-05
0	49036	37008	1	5.1150895140664964e-05
0	49038	23356	1	5.1150895140664964e-05
0	49039	35237	1	5.1150895140664964e-05
0	49042	29747	1	5.1150895140664964e-05
0	49049	22723	1	5.1150895140664964e-05
0	49054	38543	1	5.1150895140664964e-05
0	49055	37730	1	5.1150895140664964e-05
0	49062	37585	1	5.1150895140664964e-05
0	49066	38317	1	5.1150895140664964e-05
0	49071	28205	1	5.1150895140664964e-05
0	49075	35117	1	5.1150895140664964e-05
0	49077	29391	1	5.1150895140664964e-05
0	49080	35545	1	5.1150895140664964e-05
0	49085	33976	1	5.1150895140664964e-05
0	49134	27193	1	5.1150895140664964e-05
0	49135	22794	1	5.1150895140664964e-05
0	49143	35978	1	5.1150895140664964e-05
0	49147	25434	1	5.1150895140664964e-05
0	49166	25835	1	5.1150895140664964e-05
0	49179	30309	1	5.1150895140664964e-05
0	49183	36390	1	5.1150895140664964e-05
0	49185	21142	1	5.1150895140664964e-05
0	49190	35226	1	5.1150895140664964e-05
0	49199	29603	1	5.1150895140664964e-05
0	49215	23816	1	5.1150895140664964e-05
0	49220	26597	1	5.1150895140664964e-05
0	49226	26467	1	5.1150895140664964e-05
0	49228	28857	1	5.1150895140664964e-05
0	49230	35816	1	5.1150895140664964e-05
0	49249	22426	1	5.1150895140664964e-05
0	49254	29779	1	5.1150895140664964e-05
0	49269	24055	1	5.1150895140664964e-05
0	49279	30991	1	5.1150895140664964e-05
0	49293	29010	1	5.1150895140664964e-05
0	49307	39615	1	5.1150895140664964e-05
0	49311	36295	1	5.1150895140664964e-05
0	49317	26166	1	5.1150895140664964e-05
0	49321	31279	1	5.1150895140664964e-05
0	49327	22350	1	5.1150895140664964e-05
0	49331	29501	1	5.1150895140664964e-05
0	49337	29639	1	5.1150895140664964e-05
0	49340	38664	1	5.1150895140664964e-05
0	49343	37546	1	5.1150895140664964e-05
0	49344	39993	1	5.1150895140664964e-05
0	49362	23107	1	5.1150895140664964e-05
0	49366	22438	1	5.1150895140664964e-05
0	49373	23990	1	5.1150895140664964e-05
0	49384	32430	1	5.1150895140664964e-05
0	49395	37327	1	5.1150895140664964e-05
0	49399	23235	1	5.1150895140664964e-05
0	49403	24008	1	5.1150895140664964e-05
0	49407	36207	1	5.1150895140664964e-05
0	49424	24202	1	5.1150895140664964e-05
0	49436	25518	1	5.1150895140664964e-05
0	49448	22384	1	5.1150895140664964e-05
0	49460	22622	1	5.1150895140664964e-05
0	49469	20592	1	5.1150895140664964e-05
0	49474	26634	1	5.1150895140664964e-05
0	49496	35773	1	5.1150895140664964e-05
0	49498	29969	1	5.1150895140664964e-05
0	49503	35579	1	5.1150895140664964e-05
0	49511	30223	1	5.1150895140664964e-05
0	49518	28227	1	5.1150895140664964e-05
0	49524	39951	1	5.1150895140664964e-05
